property_type,price_aprox_usd,surface_covered_in_m2,state,lat,lon
apartment,342462.14,0.0,Quintana Roo,21.129547,-86.817017
apartment,148621.82,120.0,Distrito Federal,19.335033,-99.200347
house,258988.23,190.0,Distrito Federal,19.35886,-99.175384
apartment,192351.27,57.0,Distrito Federal,19.4413358,-99.1981526
house,295044.3,300.0,Distrito Federal,19.338886,-99.252586
apartment,172270.42,175.0,Distrito Federal,19.3885287,-99.1470904
apartment,41105.2,50.0,Distrito Federal,19.452297,-99.138695
apartment,48443.74,90.0,Distrito Federal,19.281423,-99.141801
apartment,121965.68,80.0,Distrito Federal,19.363868,-99.168249
apartment,192529.76,164.0,Distrito Federal,19.36384,-99.265934
apartment,85655.92,127.0,Solidaridad,20.62158,-87.092398
apartment,39514.86,64.0,Distrito Federal,19.450028,-99.163061
apartment,730227.39,286.0,Distrito Federal,19.394358,-99.177444
house,124340.1,795.0,Distrito Federal,19.340722,-99.204303
apartment,40041.72,75.0,Distrito Federal,19.474655,-99.189277
apartment,1250000.0,360.0,Distrito Federal,19.390415,-99.254997
house,330080.82,150.0,Distrito Federal,19.336697,-99.152534
house,658581.04,499.0,Distrito Federal,19.3776219832,-99.2686522007
apartment,33129.26,40.0,Distrito Federal,19.443702,-99.166637
house,258163.77,169.0,Distrito Federal,19.36511,-99.175092
apartment,178291.76,124.5,Distrito Federal,19.3426228,-99.2219904
apartment,59746.47,80.0,Distrito Federal,19.522966,-99.145785
apartment,47417.83,53.0,Distrito Federal,19.443592,-99.121407
house,400000.0,650.0,Quintana Roo,21.101637,-86.840851
apartment,66400.71,103.0,Distrito Federal,19.36269,-99.150565
house,94858.16,140.0,Quintana Roo,21.129547,-86.817017
apartment,277552.39,125.0,Distrito Federal,19.3849579,-99.1598558
apartment,4500000.0,600.0,Distrito Federal,19.420166,-99.220367
apartment,717691.8,360.0,Distrito Federal,19.4095028,-99.2272939
apartment,104072.62,120.0,Distrito Federal,19.443178,-99.20237
apartment,3750000.0,1130.0,Distrito Federal,19.397324,-99.23254
apartment,47662.3,60.0,Distrito Federal,19.456208,-99.126229
apartment,600625.86,284.0,Distrito Federal,19.3244421,-99.2180677
apartment,59008.86,60.0,Distrito Federal,19.47107,-99.18727
apartment,56959.35,70.0,Distrito Federal,19.402944,-99.199727
apartment,495463.43,288.0,Distrito Federal,19.443709,-99.20278
house,137017.34,181.0,Quintana Roo,21.101156705,-86.8628883362
house,95596.46,550.0,Distrito Federal,19.273703,-99.228324
apartment,179134.04,85.0,Distrito Federal,19.333901,-99.240356
house,811969.51,395.0,Distrito Federal,19.401079,-99.24807
apartment,332936.42,143.0,Distrito Federal,23.634501,-102.552788
apartment,352000.0,82.0,Quintana Roo,20.6365167711,-87.0682846476
apartment,40037.52,60.0,Distrito Federal,19.365917,-99.196977
house,1550000.0,490.0,Distrito Federal,19.3470498,-99.2561694
apartment,84825.23,84.0,Distrito Federal,19.366541,-99.222329
apartment,82190.91,60.0,Distrito Federal,19.381174,-99.17284
apartment,359000.0,211.0,Quintana Roo,20.612933,-87.087429
apartment,65612.21,92.0,Distrito Federal,19.41629,-99.157483
apartment,368092.84,195.0,Distrito Federal,19.3864169577,-99.2635130882
apartment,72275.47,95.0,Distrito Federal,19.384565,-99.18536
apartment,54618.33,55.0,Distrito Federal,19.454332,-99.200287
apartment,119071.45,70.0,Distrito Federal,19.368544,-99.163605
apartment,63961.39,57.0,Distrito Federal,19.366738,-99.14554
apartment,171668.0,69.0,Solidaridad,20.626583,-87.078659
apartment,39040.68,80.0,Distrito Federal,19.382986,-99.241837
apartment,170716.48,99.5,Distrito Federal,19.3885287,-99.1470904
apartment,234454.85,119.0,Distrito Federal,19.40498,-99.179287
apartment,104846.1,88.0,Distrito Federal,19.406622,-99.124168
apartment,1100000.0,200.0,Distrito Federal,19.4334011,-99.1873074
apartment,156958.3,96.0,Distrito Federal,19.341894,-99.224525
house,439000.0,268.0,Quintana Roo,20.613375,-87.089897
apartment,1150000.0,184.0,Distrito Federal,19.4368736,-99.1973268
house,237089.17,230.0,Distrito Federal,19.2993061,-99.107515
apartment,374584.33,1200.0,Distrito Federal,23.634501,-102.552788
apartment,66384.96,102.0,Distrito Federal,19.502632,-99.20617
house,59535.72,102.0,Distrito Federal,19.50384,-99.130804
apartment,150869.32,101.0,Distrito Federal,19.381729,-99.164986
apartment,97751.02,220.0,Distrito Federal,19.371132,-99.173156
house,147276.04,336.0,Distrito Federal,19.376456,-99.145563
apartment,57000.0,31.0,Quintana Roo,21.2015922978,-86.8061622977
house,88837.34,210.0,Distrito Federal,19.441146,-99.1698333
house,1350000.0,350.0,Quintana Roo,20.9168692821,-86.8454360979
house,288790.4,500.0,Distrito Federal,19.215389,-99.192673
house,135873.59,300.0,Distrito Federal,19.38447,-99.133548
house,176499.72,350.0,Distrito Federal,19.317922,-99.236124
apartment,121178.91,64.0,Distrito Federal,19.381081,-99.148625
apartment,270000.0,165.0,Quintana Roo,20.5138888,-87.2394444
house,369802.74,82.5,Distrito Federal,19.3900925,-99.1684819
house,97469.99,0.0,Quintana Roo,21.1374464512,-86.8426430225
apartment,27825.06,60.0,Distrito Federal,19.29292,-99.064874
apartment,89567.02,86.0,Distrito Federal,19.427276,-99.171878
apartment,44048.85,322.0,Distrito Federal,19.421822,-99.144041
house,87703.06,220.0,Distrito Federal,19.360526,-99.301674
house,44783.51,57.0,Distrito Federal,19.49745,-99.184607
apartment,41680.96,51.0,Distrito Federal,19.449997,-99.18117
apartment,21902.43,70.0,Distrito Federal,19.359645,-99.138745
store,42149.18,61.0,Quintana Roo,20.6312982243,-87.085211277
apartment,2898443.79,631.0,Distrito Federal,19.2790911,-99.2114234
house,289844.37,306.0,Distrito Federal,19.4617367039,-99.1819055378
house,1897163.21,470.0,Distrito Federal,19.3606958345,-99.2679427983
house,121178.91,300.0,Distrito Federal,19.436024,-99.15461
apartment,40037.52,65.0,Distrito Federal,19.365533,-99.1923
apartment,77554.5,95.0,Distrito Federal,19.309208,-99.171906
apartment,110641.61,170.0,Quintana Roo,21.143881,-86.826679
house,131747.44,124.0,Quintana Roo,21.161908,-86.8515279
apartment,20582.87,54.0,Distrito Federal,19.418844,-99.132357
apartment,1239500.0,215.0,Distrito Federal,19.4351765,-99.2004541
house,405360.54,988.0,Distrito Federal,19.285047,-99.224917
house,202842.96,277.0,Distrito Federal,19.271814,-99.136235
house,179176.52,0.0,Quintana Roo,20.63719,-87.089897
house,160731.88,160.0,Distrito Federal,19.395473,-99.046986
house,1400000.0,890.0,Quintana Roo,21.1071822581,-86.843919754
apartment,27396.97,65.0,Distrito Federal,19.52589,-99.151703
apartment,124609.0,68542.0,Quintana Roo,21.129547,-86.817017
apartment,60062.59,80.0,Distrito Federal,19.371543,-99.141669
apartment,28304.77,70.0,Distrito Federal,19.44168,-99.159496
apartment,63223.78,50.0,Distrito Federal,19.454082,-99.125206
apartment,354179.6,110.0,Distrito Federal,19.4032833,-99.1821858
apartment,39514.86,80.0,Distrito Federal,19.387651,-99.142257
apartment,79029.72,60.0,Distrito Federal,19.482603,-99.194748
house,151210.2,120.0,Distrito Federal,19.298168,-99.113106
house,442671.41,425.0,Distrito Federal,19.2780751,-99.1450832
apartment,36889.28,75.0,Distrito Federal,19.482761,-99.151089
apartment,98787.15,113.0,Distrito Federal,19.430132,-99.169144
apartment,123842.59,65.0,Distrito Federal,19.465694,-99.168469
apartment,104846.1,88.0,Distrito Federal,19.406622,-99.124168
house,133644.6,256.0,Quintana Roo,20.4957027009,-86.934350431
apartment,131768.89,180.0,Distrito Federal,19.437316,-99.174282
apartment,7823.94,58.0,Distrito Federal,19.2836156943,-99.0548452735
apartment,177980.25,83.0,Distrito Federal,19.3794059,-99.1591446
apartment,34456.96,70.0,Distrito Federal,19.452751,-99.056419
apartment,49577.98,80.0,Distrito Federal,19.384117,-99.205132
apartment,183989.52,90.0,Distrito Federal,19.396018,-99.147827
apartment,279551.11,100.0,Distrito Federal,19.3934457,-99.1796926
house,194939.99,280.0,Quintana Roo,20.65593,-87.05368
house,194986.21,170.0,Distrito Federal,19.273353,-99.21513
apartment,152790.8,85.0,Distrito Federal,19.368475,-99.17952
apartment,44203.95,45.0,Distrito Federal,19.466092,-99.142183
apartment,171703.67,221.0,Distrito Federal,19.432048,-99.171963
apartment,52686.48,70.0,Distrito Federal,19.453691,-99.180039
apartment,64962.43,84.0,Distrito Federal,19.357821,-99.123321
store,236618.41,261.0,Quintana Roo,20.2120531977,-87.463041991
apartment,97224.1,104.0,Distrito Federal,19.371132,-99.173156
apartment,192305.66,85.0,Distrito Federal,19.363073,-99.158843
store,203369.82,370.0,Distrito Federal,19.403428,-99.142753
store,28984.43,160.0,Quintana Roo,21.1806302759,-86.8301010132
apartment,165962.42,95.0,Distrito Federal,19.367025,-99.170349
apartment,66011.63,65.0,Distrito Federal,19.383446,-99.137643
apartment,57744.38,60.0,Distrito Federal,19.398671,-99.134129
house,230000.0,100.0,Quintana Roo,20.2114185,-87.4653502
house,231875.5,270.0,Quintana Roo,21.1099121935,-86.8483011425
apartment,34965.01,65.0,Distrito Federal,19.441695,-99.142965
apartment,48524.25,476.5,Distrito Federal,19.3283221338,-99.1147845983
house,167964.51,603.0,Distrito Federal,19.44888,-99.171819
apartment,212113.38,134.0,Quintana Roo,21.1445187149,-86.8219725788
apartment,43150.23,70.0,Distrito Federal,19.486395,-99.113973
apartment,447835.11,240.0,Distrito Federal,19.427798,-99.1727819
house,375000.0,151.5,Solidaridad,20.6115367147,-87.0977854729
apartment,168122.56,63.0,Distrito Federal,19.394358,-99.177444
house,5000000.0,1100.0,Distrito Federal,19.398049,-99.252857
apartment,700000.0,213.0,Quintana Roo,21.129547,-86.817017
apartment,147557.13,80.0,Distrito Federal,19.3499358,-99.2906864
apartment,346677.06,185.0,Distrito Federal,19.2790911,-99.2114234
house,79822.08,350.0,Distrito Federal,19.350701,-99.221871
apartment,98260.29,70.0,Distrito Federal,19.307621,-99.230559
apartment,99000.0,0.0,Quintana Roo,20.2114185,-87.4653502
apartment,142253.5,70.0,Distrito Federal,19.438292,-99.166694
apartment,88513.29,60.0,Distrito Federal,23.634501,-102.552788
apartment,84298.37,70.0,Distrito Federal,19.466822,-99.157379
apartment,433098.7,152.0,Distrito Federal,19.381729,-99.164986
house,25295.5,100.0,Quintana Roo,21.1702795,-86.8458763
store,515000.0,437.0,Quintana Roo,20.63719,-87.089897
house,711267.53,850.0,Quintana Roo,21.1086773481,-86.8513655663
apartment,119492.15,61.0,Distrito Federal,19.3605334,-99.2267067
apartment,24762.64,70.0,Distrito Federal,19.465349,-99.150474
house,23603.54,70.0,Quintana Roo,21.196655,-86.823288
house,1159377.51,620.0,Distrito Federal,19.401079,-99.24807
apartment,41842.98,75.0,Distrito Federal,19.449216,-99.175596
house,321463.76,220.0,Distrito Federal,19.3794059,-99.1591446
house,268701.06,100.0,Distrito Federal,19.3563182,-99.2882606
apartment,79029.72,85.0,Distrito Federal,19.386601,-99.144088
apartment,358268.08,200.0,Distrito Federal,19.395424,-99.258068
apartment,200208.63,99.0,Distrito Federal,19.405298,-99.164986
apartment,39773.02,200.0,Distrito Federal,19.315263,-99.106808
house,85949.19,190.0,Distrito Federal,19.338743,-99.219388
apartment,47979.84,70.0,Distrito Federal,19.444905,-99.139951
store,100995.51,30.0,Distrito Federal,19.443735,-99.162257
apartment,193451.28,56.0,Distrito Federal,19.39365,-99.14769
apartment,39567.54,59.0,Distrito Federal,19.456567,-99.204623
apartment,93255.07,70.0,Distrito Federal,19.364613,-99.161892
apartment,52665.4,45.0,Distrito Federal,19.416979,-99.144176
house,92223.21,150.0,Distrito Federal,19.3228233,-99.0563833
apartment,795000.0,991.0,Distrito Federal,19.390415,-99.254997
apartment,33719.34,85.0,Distrito Federal,19.38642,-99.222521
house,81312.84,245.0,Distrito Federal,19.48454,-99.213987
apartment,46639.44,60.0,Distrito Federal,19.446,-99.136478
apartment,189671.34,78.0,Distrito Federal,19.333901,-99.240356
apartment,79556.59,70.0,Distrito Federal,19.427754,-99.171109
apartment,375330.55,146.0,Quintana Roo,21.129547,-86.817017
apartment,202948.33,100.0,Distrito Federal,19.316775,-99.138809
house,142287.24,0.0,Distrito Federal,19.3564342,-99.2032629
apartment,45486.03,70.0,Distrito Federal,19.441382,-99.131028
apartment,185000.0,110.0,Quintana Roo,20.6175116286,-87.0903718472
apartment,104319.23,65.0,Distrito Federal,19.386852,-99.194748
house,585346.83,288.0,Distrito Federal,19.414657,-99.182965
apartment,94022.66,57.0,Distrito Federal,23.634501,-102.552788
apartment,325000.0,360.0,Quintana Roo,21.161908,-86.8515279
apartment,287141.33,113.0,Distrito Federal,19.419274,-99.162434
apartment,276000.0,126.0,Quintana Roo,20.36559,-87.336339
apartment,38819.4,65.0,Distrito Federal,19.448187,-99.161176
apartment,184402.69,116.0,Distrito Federal,19.343979,-99.124863
apartment,155000.0,65.0,Quintana Roo,20.6467727675,-87.0578343049
apartment,152827.03,78.0,Distrito Federal,19.3499358,-99.2906864
apartment,73761.07,74.0,Distrito Federal,19.394628,-99.143842
apartment,36824.37,60.0,Distrito Federal,19.410966,-99.147629
apartment,45585.76,60.0,Distrito Federal,19.441258,-99.142677
apartment,2124524.0,293.0,Distrito Federal,19.4354835,-99.2106606
house,280941.45,230.0,Distrito Federal,19.3429836,-99.209795
apartment,2300000.0,380.0,Distrito Federal,19.404162,-99.231949
house,116437.12,283.0,Quintana Roo,21.1902642,-86.8198375
apartment,36722.47,174.0,Distrito Federal,19.3560299,-99.0936552
apartment,44783.51,65.0,Distrito Federal,19.383446,-99.137643
apartment,680000.0,204.0,Quintana Roo,21.1902642,-86.8198375
house,131189.34,230.0,Distrito Federal,19.3738236,-99.0657478
apartment,210745.93,250.0,Distrito Federal,19.340202,-99.257774
house,280885.55,370.0,Distrito Federal,19.506321,-99.119331
apartment,288000.0,76.0,Quintana Roo,20.631037,-87.071622
apartment,208987.94,98.0,Distrito Federal,19.337112,-99.144234
apartment,42159.18,62.0,Distrito Federal,19.387764,-99.205826
apartment,631710.94,242.0,Distrito Federal,19.424139,-99.154592
apartment,455008.82,196.0,Distrito Federal,19.347138,-99.2561697
house,908841.84,500.0,Distrito Federal,19.344201,-99.189162
house,316193.86,217.0,Quintana Roo,21.161908,-86.8515279
apartment,63238.77,55.0,Distrito Federal,19.458118,-99.125557
apartment,180187.77,1200.0,Distrito Federal,19.371342,-99.253616
apartment,285667.11,640.0,Distrito Federal,19.390283,-99.1770974
apartment,100894.61,80.0,Distrito Federal,19.355751,-99.299347
house,273969.71,265.0,Distrito Federal,19.279032,-99.127632
house,208111.61,260.0,Quintana Roo,21.082655,-86.857162
house,55162.74,154.0,Distrito Federal,19.33427,-99.083374
house,130381.45,65.0,Distrito Federal,19.281164,-99.20237
apartment,44709.81,70.0,Distrito Federal,19.460012,-99.153755
house,120944.15,124.0,Distrito Federal,19.453451,-99.056056
apartment,35458.0,50.0,Distrito Federal,19.302588,-99.048903
house,108032.9,0.0,Distrito Federal,19.3661898309,-99.1047799587
house,434663.49,360.0,Distrito Federal,19.299562,-99.235542
apartment,508545.13,163.0,Distrito Federal,19.3773162421,-99.1750509294
apartment,46821.3,90.0,Distrito Federal,19.456439,-99.144414
apartment,128506.33,62.0,Distrito Federal,19.39912,-99.141464
house,790000.0,500.0,Distrito Federal,19.401079,-99.24807
house,2400000.0,900.0,Distrito Federal,19.2464696,-99.1013498
apartment,303000.0,145.0,Quintana Roo,20.631278,-87.071976
apartment,152790.8,91.0,Distrito Federal,19.381729,-99.164986
house,79048.46,162.0,Distrito Federal,19.3580112256,-99.0771612525
house,173906.62,409.0,Distrito Federal,19.3212365,-99.0781877
apartment,259830.24,238.0,Distrito Federal,19.431715,-99.191166
apartment,63750.64,67.0,Distrito Federal,19.3653,-99.148217
house,275000.0,350.0,Quintana Roo,20.678161,-87.03294
house,47376.38,75.0,Quintana Roo,20.6782968051,-87.0539984107
apartment,32350.02,41.0,Distrito Federal,19.459855,-99.223841
house,342543.35,350.0,Distrito Federal,19.387294,-99.128821
apartment,19031.28,43.0,Distrito Federal,19.3480860181,-99.0801968426
apartment,40028.02,70.0,Distrito Federal,19.365917,-99.196977
house,39945.82,0.0,Distrito Federal,19.374413,-99.105499
apartment,69211.3,70.0,Distrito Federal,19.401496,-99.173452
house,92223.21,122.0,Quintana Roo,20.661682563,-87.0638201236
house,91632.33,136.0,Distrito Federal,19.409182,-99.144823
apartment,57733.84,90.0,Distrito Federal,19.376456,-99.145563
apartment,90936.87,56.0,Distrito Federal,19.444584,-99.174675
apartment,63223.78,120.0,Quintana Roo,21.163287,-86.838965
apartment,116279.06,61.0,Distrito Federal,19.37497,-99.142617
house,266224.8,354.0,Distrito Federal,19.350627,-99.157387
house,72018.41,95.0,Distrito Federal,19.500877,-99.125512
house,187344.86,220.0,Quintana Roo,21.082655,-86.857162
house,1527908.03,715.0,Distrito Federal,19.320053,-99.210414
apartment,53073.5,84.0,Distrito Federal,19.442152,-99.18603
house,202842.96,200.0,Distrito Federal,19.280797,-99.218423
apartment,231820.52,123.0,Distrito Federal,19.388925,-99.164395
apartment,53055.28,52.0,Distrito Federal,19.444688,-99.16605
house,400000.0,167.0,Quintana Roo,21.1295466,-86.8170132
apartment,817000.0,165.0,Distrito Federal,19.4366477,-99.2004096
house,176499.72,350.0,Distrito Federal,19.317653,-99.236291
house,99524.76,144.0,Distrito Federal,19.499434,-99.111916
apartment,73234.21,90.0,Distrito Federal,19.354219,-99.126244
store,56374.53,18.0,Distrito Federal,19.400016,-99.168161
apartment,173906.62,115.0,Distrito Federal,19.39365,-99.14769
house,144887.83,550.0,Quintana Roo,21.090306,-86.84543
apartment,94022.66,57.0,Distrito Federal,23.634501,-102.552788
apartment,134350.53,80.0,Distrito Federal,19.394073,-99.153915
apartment,237089.17,101.0,Distrito Federal,19.341894,-99.224525
apartment,1800000.0,790.0,Distrito Federal,19.3842121,-99.2654216
house,51644.99,63.0,Distrito Federal,19.287871,-99.179185
apartment,33982.78,70.0,Distrito Federal,19.448187,-99.161176
house,152827.03,220.0,Quintana Roo,21.161908,-86.8515279
apartment,46364.1,70.0,Distrito Federal,19.378801,-99.14825
apartment,459600.0,121.0,Solidaridad,20.630901,-87.069916
apartment,46100.67,60.0,Distrito Federal,19.432399,-99.119672
apartment,475000.0,150.0,Quintana Roo,20.5036216474,-87.218028903
house,105397.95,0.0,Quintana Roo,21.0780931934,-86.8551635742
apartment,119000.0,110.0,Quintana Roo,21.1970236602,-86.8051914887
apartment,25822.49,50.0,Distrito Federal,19.44087,-99.102652
house,1696907.09,1400.0,Distrito Federal,19.320576,-99.20929
apartment,711436.2,166.0,Distrito Federal,19.430456,-99.1889121
